Year,Film,Nominated AA,Nominated WGA BAS,Nominated WGA BOS,Nominated Baftas BD,Nominated CC BD,Nominated GG BActress Supp,Nominated GG BActor Supp,Nominated GG BActress Comedy/Musical,Nominated GG BActress Drama,Nominated GG BActor Comedy/Musical,Nominated GG BActor Drama,Nominated SAG BActor Supp,Nominated SAG BActress Supp,Nominated SAG BA,Nominated SAG BActress,Nominated GG SP,Nominated GG BD,Nominated GG BP Comedy/Musical,Nominated GG BP Drama,Nominated Baftas BP,Nominated CC BP,Nominated DGA,Nominated SAG Best Ensemble,Nominated PGA BP,IMDb Rating,Runtime (mins),Genres,Num. Votes(IMDb),Release Date (month/day/year)
2009(82th Annual Awards),Ink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,107,"action, fantasy",18154,23/01/2009
2009(82th Annual Awards),Inkheart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,106,"adventure, family, fantasy",58754,11/12/2008
2009(82th Annual Awards),The International,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,118,"action, crime, drama, mystery, thriller",79184,05/02/2009
2009(82th Annual Awards),The Invention of Lying,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,100,"comedy, fantasy, romance",92349,14/09/2009
2009(82th Annual Awards),Invictus,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,7.4,134,"biography, drama, history, sport",120822,03/12/2009
2009(82th Annual Awards),Irene in Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,95,"comedy, drama, romance",157,19/06/2009
2009(82th Annual Awards),Is Anybody There?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,94,drama,4015,07/09/2008
2009(82th Annual Awards),It’s Complicated,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.6,120,"comedy, romance",68271,10/12/2009
2009(82th Annual Awards),Jennifer’s Body,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,102,"comedy, fantasy, horror",90322,10/09/2009
2009(82th Annual Awards),Julia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,144,"crime, drama, thriller",4883,09/02/2008
2009(82th Annual Awards),Julie & Julia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,123,"biography, drama, romance",77214,30/07/2009
2009(82th Annual Awards),Knowing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,121,"drama, mystery, sci_fi, thriller",183131,09/03/2009
2009(82th Annual Awards),Land of the Lost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,102,"adventure, comedy, sci_fi",50870,05/06/2009
2009(82th Annual Awards),The Last House on the Left,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,110,"horror, thriller",65882,13/03/2009
2009(82th Annual Awards),The Last Station,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,112,"biography, drama, romance",15044,04/09/2009
2009(82th Annual Awards),Law Abiding Citizen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,109,"crime, drama, thriller",211645,23/09/2009
2009(82th Annual Awards),The Lightkeepers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,97,comedy,428,18/12/2009
2009(82th Annual Awards),The Limits of Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,116,"crime, drama, mystery, thriller",15404,01/05/2009
2009(82th Annual Awards),Little Ashes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,112,"biography, drama, romance",7239,07/10/2008
2009(82th Annual Awards),The Little Traitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,88,drama,653,NA
2009(82th Annual Awards),London River,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,84,"drama, mystery",3072,10/02/2009
2009(82th Annual Awards),Looking for Palladin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,115,comedy,117,05/03/2008
2009(82th Annual Awards),Lorna’s Silence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,105,drama,6746,19/05/2008
2009(82th Annual Awards),The Loss of a Teardrop Diamond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,102,"drama, romance",1727,12/09/2008
2009(82th Annual Awards),Love Happens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,109,"drama, romance",24730,15/09/2009
2009(82th Annual Awards),The Lovely Bones,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.7,135,"drama, fantasy",121857,24/11/2009
2009(82th Annual Awards),Lymelife,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,95,"comedy, drama, romance",12726,08/09/2008
2009(82th Annual Awards),The Maid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,95,"comedy, drama",4603,17/01/2009
2009(82th Annual Awards),Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,94,"comedy, drama, romance",14748,07/09/2008
2009(82th Annual Awards),Mary and Max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,92,"animation, comedy, drama",114016,15/01/2009
2009(82th Annual Awards),Me and Orson Welles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,114,drama,9001,05/09/2008
2009(82th Annual Awards),The Men Who Stare at Goats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,94,"comedy, war",107784,08/09/2009
2009(82th Annual Awards),The Merry Gentleman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,110,drama,2177,18/01/2008
2009(82th Annual Awards),The Messenger,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.2,113,"drama, romance, war",29055,19/01/2009
2009(82th Annual Awards),The Misfortunates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,108,"comedy, drama",7366,16/05/2009
2009(82th Annual Awards),Miss March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,90,"comedy, romance",17892,13/03/2009
2009(82th Annual Awards),The Missing Lynx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,97,"animation, action, adventure, comedy, family",816,29/09/2008
2009(82th Annual Awards),The Missing Person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,95,drama,1240,16/01/2009
2009(82th Annual Awards),Monsters vs. Aliens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,94,"animation, action, adventure, comedy, family, sci_fi",110558,09/03/2009
2009(82th Annual Awards),Moon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,97,"drama, sci_fi",250824,23/01/2009
2009(82th Annual Awards),My Bloody Valentine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,101,"horror, thriller",44806,08/01/2009
2009(82th Annual Awards),My One and Only,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,108,"adventure, biography, comedy, drama, romance",7046,12/02/2009
2009(82th Annual Awards),My Sister’s Keeper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,109,drama,72260,26/06/2009
2009(82th Annual Awards),New in Town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,97,"comedy, romance",17052,29/01/2009
2009(82th Annual Awards),"New York, I Love You",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,103,"comedy, drama, romance",38922,NA
2009(82th Annual Awards),Night at the Museum: Battle of the Smithsonian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,105,"action, adventure, comedy, family, fantasy",125236,14/05/2009
2009(82th Annual Awards),9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,79,"animation, action, adventure, drama, mystery, sci_fi, thriller",108270,19/08/2009
2009(82th Annual Awards),Nine,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,5.9,118,"drama, musical, romance",36923,03/12/2009
2009(82th Annual Awards),Ninja Assassin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,99,"action, crime, thriller",57291,29/09/2009
2009(82th Annual Awards),Not Easily Broken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,99,"drama, romance",2279,09/01/2009
2009(82th Annual Awards),Notorious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,122,"biography, drama, music",29321,16/01/2009
2009(82th Annual Awards),Observe and Report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,86,"comedy, crime, drama",51607,16/03/2009
2009(82th Annual Awards),Obsessed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,108,"drama, thriller",22268,23/04/2009
2009(82th Annual Awards),Ocean of Pearls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,97,drama,270,02/03/2008
2009(82th Annual Awards),Old Dogs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,88,"comedy, family",30589,25/11/2009
2009(82th Annual Awards),Orphan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,123,"horror, mystery, thriller",134468,21/07/2009
2009(82th Annual Awards),Oy Vey! My Son Is Gay!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,comedy,396,29/08/2009
2009(82th Annual Awards),Pandorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,108,"action, horror, mystery, sci_fi, thriller",118411,25/09/2009
2009(82th Annual Awards),Paper Heart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,88,"comedy, drama, romance",7287,NA
2009(82th Annual Awards),Paris 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,120,"drama, music, musical, romance",2269,06/09/2008
2009(82th Annual Awards),A Perfect Getaway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,98,"adventure, mystery, thriller",55106,06/08/2009
2009(82th Annual Awards),Peter and Vandy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,95,"drama, romance",1319,19/01/2009
2009(82th Annual Awards),The Pink Panther 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,92,"adventure, comedy, crime, family, mystery",31943,24/01/2009
2009(82th Annual Awards),Planet 51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,91,"animation, adventure, comedy, family, sci_fi",40272,14/11/2009
2009(82th Annual Awards),Ponyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,101,"animation, family, fantasy",82234,19/07/2008
2009(82th Annual Awards),Precious: Based on the Novel ‘Push’ by Sapphire,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,7.4,110,drama,84413,16/01/2009
2009(82th Annual Awards),The Private Lives of Pippa Lee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,98,"comedy, drama, romance",10674,09/02/2009
2009(82th Annual Awards),The Proposal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,108,"comedy, drama, romance",219096,01/06/2009
2009(82th Annual Awards),Public Enemies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,140,"biography, crime, drama, history, romance",226064,18/06/2009
2009(82th Annual Awards),Race to Witch Mountain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,98,"action, adventure, family, fantasy, sci_fi, thriller",41857,11/03/2009
2009(82th Annual Awards),Red Cliff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,146,"action, adventure, drama, history, war",36030,30/06/2008
2009(82th Annual Awards),The Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,111,"adventure, drama",172538,03/09/2009
2009(82th Annual Awards),The Secret of Kells,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,75,"animation, adventure, family, fantasy",21716,30/01/2009
2009(82th Annual Awards),Serbian Scars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,97,"action, drama, thriller, war",803,25/09/2009
2009(82th Annual Awards),A Serious Man,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,106,"comedy, drama",99022,12/09/2009
2009(82th Annual Awards),17 Again,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,102,"comedy, drama, fantasy, romance",142342,11/03/2009
2009(82th Annual Awards),Sherlock Holmes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,128,"action, adventure, crime, mystery, thriller",462474,24/12/2009
2009(82th Annual Awards),Shorts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,89,"comedy, family, fantasy",5175,07/08/2009
2009(82th Annual Awards),Shrink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,104,"comedy, drama",15772,21/01/2009
2009(82th Annual Awards),Simon & Malou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,90,"comedy, romance",400,30/10/2009
2009(82th Annual Awards),Sin Nombre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,96,"adventure, crime, drama, thriller",24658,18/01/2009
2009(82th Annual Awards),A Single Man,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.6,99,drama,81053,11/09/2009
2009(82th Annual Awards),Skin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,107,"biography, drama",2712,07/09/2008
2009(82th Annual Awards),The Soloist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,117,"biography, drama, music",43326,24/04/2009
2009(82th Annual Awards),The Song of Sparrows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,96,drama,6263,10/02/2008
2009(82th Annual Awards),Star Trek,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,127,"action, adventure, sci_fi",489991,06/04/2009
2009(82th Annual Awards),State of Play,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,127,"crime, drama, mystery, thriller",111301,17/04/2009
2009(82th Annual Awards),The Stepfather,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,101,"crime, thriller",22802,16/10/2009
2009(82th Annual Awards),The Stoning of Soraya M.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,114,drama,13323,07/09/2008
2009(82th Annual Awards),Street Fighter: The Legend of Chun-Li,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,96,"action, crime, thriller",19482,12/02/2009
2009(82th Annual Awards),Streetballers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,119,"drama, sport",326,21/08/2009
2009(82th Annual Awards),Sugar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,114,"drama, sport",3982,21/01/2008
2009(82th Annual Awards),Sunshine Cleaning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,91,"comedy, drama",60377,18/01/2008
2009(82th Annual Awards),Surrogates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,89,"action, sci_fi, thriller",149056,24/09/2009
2009(82th Annual Awards),Taken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,93,"action, thriller",471821,27/02/2008
2009(82th Annual Awards),The Taking of Pelham 1 2 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,106,"action, crime, thriller",146116,04/06/2009
2009(82th Annual Awards),Taking Woodstock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,120,"comedy, drama, music",24199,16/05/2009
2009(82th Annual Awards),Terminator Salvation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,115,"action, sci_fi",278819,14/05/2009
2009(82th Annual Awards),Tetro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,127,drama,10430,14/05/2009
2009(82th Annual Awards),That Evening Sun,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,109,drama,2201,16/03/2009
2009(82th Annual Awards),Thirst,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,133,"fantasy, horror, romance",29753,30/04/2009
2009(82th Annual Awards),The Time Traveler’s Wife,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,107,"drama, fantasy, romance, sci_fi",111643,14/08/2009
2009(82th Annual Awards),Tokyo Sonata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,120,drama,6780,17/05/2008
2009(82th Annual Awards),A Town Called Panic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,75,"animation, adventure, comedy, family, fantasy",5422,21/05/2009
2009(82th Annual Awards),Trucker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,90,drama,2751,24/04/2008
2009(82th Annual Awards),12 Rounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,108,"action, crime, thriller",22303,19/03/2009
2009(82th Annual Awards),2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,158,"action, adventure, sci_fi",274301,11/11/2009
2009(82th Annual Awards),Two Lovers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,110,"drama, romance",29106,19/05/2008
2009(82th Annual Awards),The Ugly Truth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,96,"comedy, romance",158772,16/07/2009
2009(82th Annual Awards),The Unborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,88,"drama, horror, mystery, thriller",41084,09/01/2009
2009(82th Annual Awards),Underworld: Rise of the Lycans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,92,"action, adventure, fantasy, sci_fi, thriller",116220,22/01/2009
2009(82th Annual Awards),The Uninvited,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,87,"drama, horror, mystery, thriller",59282,30/01/2009
2009(82th Annual Awards),Up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.3,96,"animation, adventure, comedy, family",633500,13/05/2009
2009(82th Annual Awards),Up in the Air,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,7.5,109,"drama, romance",265183,05/09/2009
2009(82th Annual Awards),The Vicious Kind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,92,"comedy, drama",6525,17/01/2009
2009(82th Annual Awards),Watchmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,162,"action, mystery, sci_fi",371715,23/02/2009
2009(82th Annual Awards),Whatever Works,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,92,"comedy, romance",57470,22/04/2009
2009(82th Annual Awards),Where the Wild Things Are,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,101,"adventure, drama, family, fantasy",86111,13/10/2009
2009(82th Annual Awards),Whip It,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,111,"drama, sport",54407,13/09/2009
2009(82th Annual Awards),The White Ribbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,144,"drama, mystery",51544,21/05/2009
2009(82th Annual Awards),Whiteout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,101,"action, crime, mystery, thriller",31381,09/09/2009
2009(82th Annual Awards),A Woman in Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,131,"drama, history, war",4533,10/09/2008
2009(82th Annual Awards),World’s Greatest Dad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,99,"comedy, drama",31141,18/01/2009
2009(82th Annual Awards),Year One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,97,"adventure, comedy",75373,18/06/2009
2009(82th Annual Awards),The Young Victoria,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,105,"biography, drama, history, romance",43215,06/03/2009
2009(82th Annual Awards),Zombieland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,88,"adventure, comedy, horror, sci_fi",372547,25/09/2009
2008(81st Annual Awards),Adam Resurrected,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,106,"drama, war",3000,30/08/2008
2008(81st Annual Awards),Alice’s House,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,92,drama,523,10/02/2007
2008(81st Annual Awards),The Amazing Truth About Queen Raquela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,80,"biography, drama",195,10/02/2008
2008(81st Annual Awards),Appaloosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,115,"crime, drama, western",49367,05/09/2008
2008(81st Annual Awards),Australia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,165,"adventure, drama, romance, war",100502,18/11/2008
2008(81st Annual Awards),Baby Mama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,99,"comedy, romance",33196,23/04/2008
2008(81st Annual Awards),Babylon A.D.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,101,"action, adventure, sci_fi, thriller",80025,20/08/2008
2008(81st Annual Awards),Ballast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,96,drama,1944,19/01/2008
2008(81st Annual Awards),Bangkok Dangerous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,99,"action, crime, thriller",47367,22/08/2008
2008(81st Annual Awards),The Bank Job,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,111,"crime, drama, thriller",149630,19/02/2008
2008(81st Annual Awards),Be Kind Rewind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,102,comedy,78793,20/01/2008
2008(81st Annual Awards),Bedtime Stories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,99,"comedy, family, fantasy, romance",70340,24/12/2008
2008(81st Annual Awards),Before the Rains,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,98,"drama, romance, thriller",1698,07/09/2007
2008(81st Annual Awards),The Black Balloon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,97,"drama, romance",7198,09/02/2008
2008(81st Annual Awards),Blindness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,121,"drama, mystery, sci_fi, thriller",58278,14/05/2008
2008(81st Annual Awards),Body of Lies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,128,"action, drama, thriller",169866,05/10/2008
2008(81st Annual Awards),Bolt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,96,"animation, adventure, comedy, family",141782,17/11/2008
2008(81st Annual Awards),Bottle Shock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,110,"comedy, drama",11853,18/01/2008
2008(81st Annual Awards),The Boy in the Striped Pajamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,94,"drama, war",126265,28/08/2008
